,Name,Label,Semi-major axis(m),Inclination,Raan
7146,0 DELTA 1 R/B(2),1.017,17492554.10929915,25.696909188290643,188.78606750310882
7147,0 OPS 9321 (IDSCS 8),1.044,40050254.43098091,4.749101698107986,57.45632054431405
7148,0 OPS 9322 (IDSCS 9),1.044,40058714.12296592,4.712701685092651,57.18682044795051
7149,0 OPS 9325 (IDSCS 12),1.002,40142542.91014364,4.549101626595153,58.51382092243816
7150,0 OPS 9327 (IDSCS 14),1.11,40250128.00090419,4.415301578753066,59.53302128686756
7151,0 WESTFORD NEEDLES,1.126,9921401.13445178,86.83643104958503,42.33051513586997
7152,0 WESTFORD NEEDLES *,1.124,8375137.5025553275,88.38433160305858,303.1476083946833
7153,0 OPS 9341 (IDSCS 20),1.099,40164592.01686071,3.311801184181008,61.37732194632315
7154,0 OPS 9342 (IDSCS 21),1.099,40173359.38173039,3.3315011912250228,61.641122040648575
7155,0 OPS 9345 (IDSCS 24),1.11,40258361.02689995,3.1468011251829213,62.01492217430606
7156,0 OV2-5,1.045,41807686.30537631,3.2082011471373613,306.410709561451
7157,0 ISIS 1,1.087,8390973.117776195,88.44053162315375,0.09560003418313437
7158,0 OV1-19,1.057,9378230.456872458,104.69473743507321,233.74898358023069
7159,0 SL-12 R/B(AUX MOTOR),1.025,9726503.008049104,51.5927184477008,35.10781255329127
7160,0 DELTA 1 R/B(2),1.024,15471452.944308165,29.52731055790443,108.01673862290136
7161,0 OPS 9434 (DSCS 2-4),1.041,42954698.18483093,9.586203427681617,302.98000833475555
7162,0 ATS 6,1.114,41692770.422182396,6.788402427288593,289.5936035482586
7163,0 SL-6 R/B(2),1.009,26042005.44985941,63.55902272642089,188.17526728470864
7164,0 MOLNIYA 2-10,1.062,26512343.70351534,63.628422751235846,144.36415161942918
7165,0 SL-12 R/B(AUX MOTOR),1.023,16838274.98390043,45.92461642099136,350.9833254990157
7166,0 MOLNIYA 1-32,1.032,26606650.62760669,63.0271225362325,11.62790415772038
7167,0 LAGEOS 1,1.074,12271187.19242628,109.8180392669817,231.01698260336545
7168,0 LAGEOS 1 AKM,1.074,12268562.236483982,109.8210392680544,235.2379841126438
7169,0 MARISAT 3,1.005,43436716.14650644,12.13580433932722,317.09561338198836
7170,0 COSMOS 839,1.026,7915235.2686883425,65.8523235464228,75.80842710636743
7171,0 THORAD DELTA 1 R/B(2),1.08,24325039.98732035,13.282904749489074,11.285404035254647
7172,0 NATO 3B,1.019,43628056.68619269,12.192104359458082,323.7486157608627
7173,0 OPS 3151,1.041,42951774.83627935,9.589303428790066,304.3064088090287
7174,0 TANSEI 3 (MS-T3),1.088,8678508.94578153,65.75792351266875,208.3167744865873
7175,0 OPS 9437 (DSCS 2-7),1.1,43204836.55554357,12.707504543746653,312.6478117916145
7176,0 SL-6 R/B(2),1.068,26670134.650552657,66.40202374297581,232.70178320578952
7177,0 SL-6 R/B(2),1.1280000000000001,26627568.432019714,64.01752289036406,200.36517164338008
7178,0 KYOKKO 1 (EXOS A),1.088,8669535.549691916,65.37592337607923,25.862509247503272
7179,0 DELTA 1 R/B(1),1.091,8924504.035436582,27.947009992845768,63.24692261482512
7180,0 SL-6 R/B(2),1.1280000000000001,26619684.28188287,62.74712243611455,233.6175835332468
7181,0 OPS 9441 (DSCS 2-11),1.042,44009959.357616015,14.51040518839909,329.3882177773817
7182,0 SCATHA,1.125,41815712.28736471,14.416705154895327,306.88310973036425
7183,0 AYAME 1 (ECS 1),1.081,29821731.02611587,10.069903600635406,47.35901693388138
7184,0 SL-12 R/B(2),1.108,42098510.526407294,7.473502672255802,294.2780052232322
7185,0 SL-12 R/B(2),1.096,41836318.8998096,7.639802731718722,293.893405085713
7186,0 SL-6 R/B(2),1.068,26657018.5077168,64.58052309167269,184.60516600816882
7187,0 SL-6 R/B(2),1.113,26892310.84480756,62.85682247533936,264.8430946983667
7188,0 DELTA 1 R/B(2),1.008,12453426.662291365,26.089109328527307,350.4490253079689
7189,0 COSMOS 1217,1.062,26522854.61011244,69.8293249684555,281.5032006554215
7190,0 SL-6 R/B(2),1.009,26032236.633716393,61.96232215549818,247.70358856989571
7191,0 COSMOS 1247,1.07,26391890.06983137,66.51852378463204,151.81355428306767
7192,0 COSMOS 1317,1.032,26591204.630337264,71.58492559619515,187.77226714061032
7193,0 RADIO 8,1.051,8044892.120953509,82.95562966195004,97.31573479660723
7194,0 CAT 4,1.072,19628973.00549589,10.536903767617874,270.88979686044996
7195,0 SL-6 R/B(2),1.004,24006188.57095497,62.74312243468429,33.77401207637218
7196,0 SL-6 R/B(2),1.059,26806109.06231073,62.811922459284716,7.629902728178838
7197,0 SL-6 R/B(2),1.027,26325258.92570739,66.6088238169201,228.97658187379147
7198,0 SL-12 R/B(AUX MOTOR),1.092,10728176.289090984,52.04301860871195,245.3737877368427
7199,0 SL-12 R/B(AUX MOTOR),1.095,13286205.616165558,52.03011860409936,220.27937876398445
7200,0 SL-12 R/B(2),1.012,25436209.107425764,64.04562290041162,133.85434786150128
7201,0 SL-12 R/B(2),1.018,42131656.7052502,11.433504088209903,319.19251413176465
7202,0 SBS 3 R/B(PAM-D),1.01,23191148.05806968,23.797408509097508,43.896215695708186
7203,0 ANIK C3 R/B(PAM-D),1.084,23144386.01116907,23.46420838995713,17.51400626237882
7204,0 COSMOS 1437,1.054,6735138.4941864535,81.15522901819148,287.69690287006665
7205,0 SL-6 R/B(2),1.113,26903133.60498437,63.57622273257101,141.93825075201426
7206,0 MOLNIYA 1-56,1.032,26613754.92263692,63.16882258689936,93.52313344050935
7207,0 SL-6 R/B(2),1.02,26915655.403235275,62.895022488998286,131.1222468846002
7208,0 OV2-3,1.028,14977943.80958171,26.551309493793468,247.33408843777568
7209,0 SL-12 R/B(2),1.097,41967667.94342945,10.847603878713059,313.50421209783235
7210,0 PALAPA B1 R/B(PAM-D),1.055,22322343.52058524,25.24060902513412,196.90477040606498
7211,0 OPS 9794 (NAVSTAR 8),1.077,27371025.09897859,62.37362230256433,125.36284482524515
7212,0 COSMOS 1491 (GLONASS),1.03,25323538.664511755,64.0782229120682,127.18914547826459
7213,0 COSMOS 1492 (GLONASS),1.117,25535432.60720471,64.11482292515507,141.5277506052342
7214,0 INSAT 1B R/B(PAM-D),1.023,16849963.045631446,24.37680871627019,350.23902523288064
7215,0 SL-12 R/B(2),1.012,25441569.586043626,66.49362377572871,28.155310067326393
7216,0 INTELSAT 508,1.106,43021659.17124064,15.397105505451233,352.194625932133
7217,0 COSMOS 1581,1.102,26634654.784591705,65.97522359036743,198.76667107181385
7218,0 SL-12 R/B(2),1.096,41844103.67106001,11.099303968711958,318.8233139997519
7219,0 MOLNIYA 1-62,1.059,26795130.61546233,62.713022423921615,97.84823498701012
7220,0 EKRAN 13,1.085,43399299.93071762,14.358705134156606,331.8560186597785
7221,0 SL-6 R/B(2),1.049,27005532.02769998,62.63372239556678,190.20786801149362
7222,0 LEASAT 2,1.089,42973126.19632869,14.483605178816367,329.20871771319884
7223,0 TELSTAR 3C R/B(PAM-D),1.06,23270250.153812304,25.11120897886531,331.95331869456953
7224,0 COSMOS 1594 (GLONASS),1.117,25545188.606652845,64.08992291625172,141.53445060762985
7225,0 MARECS B2,1.005,43428034.56979673,15.735005626272173,347.2471241630843
7226,0 IUS R/B(1),1.035,21661416.27471295,27.491309829903784,220.68767890997788
7227,0 LEASAT 3,1.115,43118895.02108225,15.219005441769061,325.72431646730234
7228,0 ANIK C1 R/B(PAM-D),1.035,21666394.480756305,23.317908337645488,354.8885268953752
7229,0 SL-12 R/B(AUX MOTOR),1.028,14973446.238630762,51.94571857392096,57.54802057710268
7230,0 MORELOS 1 R/B(PAM-D),1.069,23764792.838327873,25.622909161830894,65.98032359219101
7231,0 COSMOS 1675,1.031,19694754.59387815,64.52922307332965,113.44794056490387
7232,0 IUS R/B(1),1.08,24335502.14743593,25.041708954014602,137.85254929111431
7233,0 SL-6 R/B(2),1.027,26312279.24796205,69.50632485296228,114.34534088578195
7234,0 SL-12 R/B(2),1.05,42068401.94043018,12.687504536595366,333.2716191659464
7235,0 SL-12 R/B(2),1.041,42961583.05568212,14.100905041976564,337.3551206260596
7236,0 SL-6 R/B(2),1.02,26920911.25651452,63.83212282407165,246.50558814153385
7237,0 SL-12 R/B(AUX MOTOR),1.119,16066441.71892498,65.33042335981007,171.5398613364857
7238,0 SATCOM K1 R/B(PAM-D2),1.01,23194485.45491029,26.794809580860342,233.4272834652024
7239,0 SL-6 R/B(2),1.049,26998333.86024748,64.24042297006511,318.5396138983109
7240,0 GORIZONT 13,1.071,43189049.6758871,14.839505306073455,342.92842261887193
7241,0 DELTA 1 R/B(2),1.017,17489030.36812023,17.742306344010718,90.09833221592359
7242,0 SL-12 R/B(2),1.05,42081574.95157094,13.468504815852985,341.19542199921324
7243,0 SL-12 R/B(2),1.011,41310404.44174356,12.708304544032705,336.48292031419214
7244,0 EKRAN 17,1.005,43441755.9745101,15.561605564270543,348.8433247338283
7245,0 SL-12 R/B(2),1.033,42007560.50078982,13.486304822217624,341.81342222018793
7246,0 CS 3A,1.083,42773964.89286171,15.61500558336447,6.7745024223184505
7247,0 TELECOM 1C,1.056,42826821.09738784,15.7152056191924,4.314701542782112
7248,0 WESTFORD NEEDLES,1.001,9937481.05731188,86.70713100335199,55.99632002227037
7249,0 COSMOS 1940,1.1219999999999999,42052858.61374627,13.577104854684453,341.76842220409753
7250,0 SL-12 R/B(AUX MOTOR),1.119,16072243.57761898,65.36642337268236,263.9177943675126
7251,0 SL-12 R/B(AUX MOTOR),1.067,16098994.805829825,65.26592333674718,250.6984896407646
7252,0 METEOSAT 3,1.115,43122869.01395709,15.736505626808514,356.3459274164892
7253,0 SL-12 R/B(2),1.108,42090631.18800888,13.681304891942641,344.0102230056848
7254,0 SL-12 R/B(AUX MOTOR),1.024,15478696.919239273,65.2218233209786,290.68200393743143
7255,0 EKRAN 19,1.1,43211319.57664768,15.485405537024151,350.71232540211565
7256,0 SL-12 R/B(2),1.125,41820114.78957079,13.628504873063251,343.5630228457822
7257,0 SL-12 R/B(AUX MOTOR),1.067,16086838.641846647,64.88832320173094,334.59191963803823
7258,0 SL-12 R/B(2),1.056,42816160.94307851,14.851905310507258,348.96782477834495
7259,0 SL-12 R/B(AUX MOTOR),1.067,16090670.832119616,65.32532335798648,334.76011969818063
7260,0 METEOSAT 4 (MOP 1),1.098,43075405.86294832,15.834305661778293,0.9022003225943916
7261,0 SL-12 R/B(2),1.056,42836892.0533989,14.904805329422395,349.7510250583893
7262,0 DFS 1,1.1219999999999999,42058142.21847048,14.829805302605086,2.240900801265542
7263,0 NAVSTAR 14 (USA 38),1.029,27646747.22709611,54.77561958579179,310.2065109186929
7264,0 SL-12 R/B(AUX MOTOR),1.047,15767804.469580375,64.79722316915685,45.543216284616356
7265,0 SL-12 R/B(AUX MOTOR),1.047,15775642.269261507,64.70572313643972,49.67541776214303
7266,0 SL-12 R/B(2),1.107,42845906.46997007,15.036405376477845,350.502825327206
7267,0 HIPPARCOS,1.013,24515877.45532943,7.289802606571264,355.68082717867327
7268,0 HIMAWARI 4 (GMS 4),1.089,42986458.64583282,15.692205610968422,1.4208005080271686
7269,0 SL-12 R/B(2),1.107,42856669.82590588,15.41040551020684,352.1871259294512
7270,0 SL-12 R/B(2),1.0,42742318.2786836,15.015205368897481,352.02112587009566
7271,0 RADUGA 25,1.018,42136702.29740674,14.277805105229664,349.7902250724058
7272,0 WESTFORD NEEDLES,1.127,9824941.634540793,84.50083021445816,54.429419462003075
7273,0 COSMOS 2063,1.102,26644910.67233761,66.98152395018425,292.6020046239546
7274,0 CRRES,1.084,23150307.63711129,18.03290644791887,61.73532207433113
7275,0 MARCOPOLO 2 R/B(PAM-D),1.048,25145006.40552101,20.67050739103012,214.25787661091184
7276,0 GOES 2 AKM,1.05,42078562.21581597,8.933503194299488,300.5748074747422
7277,0 NAVSTAR 21 (USA 64),1.121,27755117.668842554,55.10171970239347,76.83052747183373
7278,0 SL-12 R/B(2),1.033,42002435.75354843,14.303105114276038,351.45662566825064
7279,0 SL-12 R/B(AUX MOTOR),1.047,15787592.31264634,65.26952333803439,91.62693276249618
7280,0 SL-12 R/B(AUX MOTOR),1.028,14980389.791001925,65.32562335809375,98.66253527817464
7281,0 SL-12 R/B(2),1.107,42852662.29482351,15.34040548517735,355.4324270898543
7282,0 MOLNIYA 1-80,1.038,26154272.98027168,64.78432316454428,28.578810218754818
7283,0 SL-12 R/B(2),1.011,41301972.05155485,13.942004985159619,348.5169246171193
7284,0 INMARSAT 2-F2 R/B(PAM-D),1.079,11529816.696145816,23.21000829906432,202.73677249137927
7285,0 SPACENET 4 R/B(PAM-D),1.039,24994523.961714346,21.86930781967804,118.64724242398724
7286,0 SL-12 R/B(2),1.097,41982138.45881501,14.407705151677249,354.01982658475924
7287,0 WESTFORD NEEDLES,1.001,9929682.904028956,86.51063093309062,159.8845571689681
7288,0 NAVSTAR 25 (USA 80),1.121,27764413.890805457,55.885219982545,12.546604486214578
7289,0 DELTA 2 R/B(2),1.038,26147649.41421377,21.974007857115005,114.67304100295573
7290,0 NAVSTAR 26 (USA 83),1.094,27739500.25006941,55.22181974533692,185.70076639991606
7291,0 DELTA 2 R/B(2),1.048,25158582.001710564,19.958207136337162,91.4511326996364
7292,0 DELTA 2 R/B(1),1.007,8615880.097286772,25.077808966922674,187.1907669326868
7293,0 SL-12 R/B(2),1.073,41922614.46078389,14.454905168554278,358.33662812829215
7294,0 NAVSTAR 31 (USA 90),1.029,27638307.33831408,55.26401976042614,7.656302737618532
7295,0 COSMOS 2241,1.092,10718176.892758245,61.37222194449957,304.2219087788145
7296,0 NAVSTAR 32 (USA 91),1.121,27760761.477554906,55.051119684300716,349.91632511749464
7297,0 NAVSTAR 35 (USA 96),1.116,27677798.60830184,55.115319707256326,45.46721625744149
7298,0 SL-12 R/B(2),1.056,42823989.98058053,15.556505562446963,6.064602168483647
7299,0 DELTA 2 R/B(2),1.07,26401291.589701883,24.715308837305656,241.3723863060854
7300,0 NAVSTAR 36 (USA 100),1.1179999999999999,27861950.295208115,54.74471957474306,343.0832226742229
7301,0 SL-12 R/B(2),1.043,41193306.85469175,13.69270489601887,359.4156285141038
7302,0 OPTUS B3 PKM,1.082,25603326.85373763,23.86720853405549,323.48151566535734
7303,0 SL-12 R/B(2),1.103,25471932.269811604,64.05672290438058,134.7711481893161
7304,0 DFH-3 1,1.097,41971570.40583669,14.700405256336277,0.27980010004645395
7305,0 IUS R/B(2),1.073,41910991.66000981,14.363305135801404,8.848803164013804
7306,0 H-2 R/B(2),1.072,19637667.82040393,25.422209090067767,5.086401818714379
7307,0 SL-6 R/B(2),1.027,26320372.92785566,68.97022466127214,347.85482438037604
7308,0 INTELSAT 4 (PAS 4),1.098,43070261.11822405,8.18880292802145,53.25511904211547
7309,0 MOLNIYA 3-47,1.014,26440689.51822924,63.37642266112969,129.76554639949293
7310,0 ISO,1.114,41683822.85803194,1.0798003860977878,125.21004477060936
7311,0 DELTA 2 R/B(2),1.039,24990053.458377466,21.34910763367316,332.56661891386364
7312,0 INTELSAT 24 (AMOS 1),1.098,43072942.69864472,9.231403300817853,46.59531666080965
7313,0 DELTA 2 R/B(2),1.021,25664805.507217,23.50480840447423,24.905008905135585
7314,0 HALCA (MUSES B),1.037,17253799.64286711,31.218811162724233,86.95443109177761
7315,0 IUS R/B(1),1.069,23761450.487138394,27.999610011653647,293.222204845716
7316,0 DELTA 2 R/B(2),1.052,25270594.48851129,19.95660713576505,39.749614213032615
7317,0 FENGYUN 2A,1.085,43391082.45490494,14.675605247468688,19.705407045944934
7318,0 METEOSAT 7,1.12,42723451.15352198,11.974704281723632,27.462509819605927
7319,0 NAVSTAR 44 (USA 135),1.116,27687858.48857275,55.81571995769429,239.23558554204232
7320,0 DELTA 2 R/B(2),1.039,24982418.183830656,23.77240850015841,320.2500145098888
7321,0 GLOBALSTAR M002,1.123,8236216.947958168,51.998718592871846,256.48219170880844
7322,0 GLOBALSTAR M014,1.066,8217549.640868902,51.9807185864357,213.9439764986724
7323,0 GLOBALSTAR M015,1.093,8296487.478441725,51.97861858568481,232.90298327773144
7324,0 NILESAT,1.089,42991448.62121336,6.284602247147764,66.14282365029518
7325,0 SL-12 R/B(2),1.083,42786739.4568823,14.453405168017929,17.540906271997294
7326,0 DELTA 2 R/B(2),1.021,25670168.4824696,19.744007059746913,346.8428240185211
7327,0 COSMOS 2354,1.076,7967011.3709657,82.58002952764893,61.111721851354105
7328,0 COSMOS 2356,1.076,7960280.031379845,82.57942952743439,44.52821592168874
7329,0 MAQSAT/ARIANE 5,1.086,24631784.02346281,6.6157023655372615,204.7412732081166
7330,0 DELTA R/B(1),1.007,8609403.25390212,22.460908031213002,38.327913704683645
7331,0 GLOBALSTAR M036,1.003,8119668.84971726,51.99691859222822,100.51853594181372
7332,0 GLOBALSTAR M022,1.051,8048070.549841296,52.00351859458817,282.16270089123503
7333,0 IUS R/B(1),1.022,24378227.79268531,28.87431032441503,335.6458200148752
7334,0 SL-12 R/B(2),1.094,27746984.524855576,17.318806192582294,81.12302900667794
7335,0 GLOBALSTAR M025,1.075,8425627.54207093,51.97801858547029,233.9830836639365
7336,0 GLOBALSTAR M049,1.112,8478303.507335119,51.98471858786596,189.13036762621815
7337,0 GLOBALSTAR M047,1.124,8379074.27367223,51.98641858847382,337.5816207070479
7338,0 GLOBALSTAR M051,1.101,8328738.73468493,51.97761858532726,268.00709582969967
7339,0 GLOBALSTAR M048,1.124,8369596.85937541,51.93621857052409,141.5845506255438
7340,0 GLOBALSTAR M026,1.058,8505337.573930608,52.00081859362274,127.39644555238766
7341,0 GLOBALSTAR M024,1.112,8488186.642116029,52.00601859548208,359.6490285975594
7342,0 GLOBALSTAR M054,1.015,8343303.272104091,52.015118598735896,65.6249234651127
7343,0 GLOBALSTAR M058,1.105,8089890.18504571,51.99661859212098,24.021008589048858
7344,0 CHINASAT 22,1.106,43012470.721744336,9.277903317444586,44.14191578356171
7345,0 GLOBALSTAR M064,1.003,8110957.68978854,52.0034185945524,87.48273128067875
7346,0 SL-12 R/B(2),1.061,27467755.00270917,16.726605980832797,95.24503405619907
7347,0 EXPRESS 2A,1.0,42739576.21290371,10.661003811991584,35.502112694278814
7348,0 IMAGE,1.081,29814137.68473721,94.92863394306579,281.10270051221704
7349,0 SL-12 R/B(2),1.111,32873632.22817477,61.42782196438014,240.93608615008014
7350,0 SL-12 R/B(2),1.1179999999999999,27865729.05233771,14.990005359886865,290.6787039362515
7351,0 SL-12 R/B(2),1.111,32882388.236693244,61.53872200403401,153.83235500491818
7352,0 NAVSTAR 50 (USA 156),1.077,27382821.260009035,53.58681916071951,105.05163756268783
7353,0 GSAT 1,1.043,41198173.51431236,12.057604311365704,18.6420066657112
7354,0 SL-12 R/B(2),1.103,25468666.38856403,63.105522564265534,126.08164508226228
7355,0 MDS 1,1.095,13282721.711104382,28.539710204774057,189.52476776724149
7356,0 DASH/VEP 3,1.004,24014223.78031291,28.422110162724515,244.1197872884572
7357,0 SL-12 R/B(2),1.061,27479740.187775023,18.92530676700913,57.075720408225145
7358,0 SL-12 R/B(2),1.014,26449090.34250865,23.06380824678844,84.34093015728367
7359,0 EUTE 12 WEST A (AB 1),1.12,42729082.99268777,2.3130008270459186,88.3169315789588
7360,0 FENGYUN 2C,1.083,42789274.16724673,9.358903346407283,43.198915446378706
7361,0 SL-12 R/B(AUX MOTOR),1.034,16123388.16566429,65.30122334936918,25.15050899291759
7362,0 ST5-A,1.015,8354445.51702001,105.57623775026602,33.008611802692556
7363,0 SCATHA AKM,1.045,41800038.60765661,14.364105136087453,307.0036097734508
7364,0 MERIDIAN 1,1.046,22669982.689573184,61.33912193266421,240.16618587479152
7365,0 COSMOS 2426 (GLONASS),1.064,25519117.66325958,64.88852320180243,259.8173929013564
7366,0 SL-12 R/B(AUX MOTOR),1.09,16133988.17532827,65.36172337100182,253.36219059320828
7367,0 SL-12 R/B(AUX MOTOR),1.034,16115872.224624975,64.47282305316304,118.93774252785965
7368,0 SL-12 R/B(AUX MOTOR),1.09,16142227.18541187,65.0995232772485,357.5151278345532
7369,0 SL-6 R/B(2),1.038,26141739.431106694,62.449922329846466,164.85155894498928
7370,0 MERIDIAN 2,1.013,24525966.927684,62.98432252092876,167.01655971911572
7371,0 SL-12 R/B(AUX MOTOR),1.09,16137168.048379015,64.5011230632821,242.03548654318627
7372,0 SL-12 R/B(AUX MOTOR),1.09,16146376.215008385,64.66872312320984,93.71473350901864
7373,0 COSMOS 2478 (GLONASS),1.064,25514607.2637096,65.95712358389552,20.07200717702796
7374,0 USA 253,1.071,43177966.68211839,0.3495001249686764,100.56053595683143
7375,0 DUMMY SAT 2/BREEZE-M,1.042,44001067.14209912,5.32110190263469,78.03492790248401
7376,0 TIANWANG 1C (TW-1C),1.006,6653295.17187292,97.0418346986704,105.5480377401827
7377,0 COSMOS 2525,1.006,6657137.554624467,96.39953446900692,82.29472942563586
7378,0 STARLINK-26,1.054,6744791.168866478,53.001218951329925,92.84123319668636
7379,0 STARLINK-1473,1.006,6647168.14965181,53.000318951008126,156.7249560392083
7380,0 IPM 2/BREEZE-M,1.019,43619547.728278615,0.14230005088138098,130.58784669351792
7381,0 TBA - TO BE ASSIGNED,1.022,24372358.84322139,28.396210153463613,6.083902175384637
7382,0 TBA - TO BE ASSIGNED,1.075,8429650.738581693,65.11002328100291,170.88146110106547
7383,0 TBA - TO BE ASSIGNED,1.058,8520843.845853668,34.068612181710584,281.72560073494367
7384,0 TBA - TO BE ASSIGNED,1.036,7540842.654258497,65.67352348249034,204.115872984496
7385,0 TBA - TO BE ASSIGNED,1.051,8041772.726142652,61.749422079372785,225.0876804832602
7386,0 TBA - TO BE ASSIGNED,1.036,7544926.631761364,81.96282930696032,338.78842113855626
7387,0 TBA - TO BE ASSIGNED,1.087,8384628.116778629,64.8833231999431,155.93535575687568
7388,0 TBA - TO BE ASSIGNED,1.087,8393912.404694613,65.10282327842846,12.836304589800918
7389,0 TBA - TO BE ASSIGNED,1.03,25331375.35873195,18.68770668205189,244.84408754744086
7390,0 TBA - TO BE ASSIGNED,1.052,25261226.9109457,22.868308176884646,157.42315628885964
7391,0 TBA - TO BE ASSIGNED,1.055,22325318.88423,20.55570734998175,129.68864637199624
7392,0 TBA - TO BE ASSIGNED,1.058,8513144.053700095,51.418618385448895,115.04184113482538
7393,0 TBA - TO BE ASSIGNED,1.037,17257346.490746394,20.25850724371368,104.35443731339413
7394,0 TBA - TO BE ASSIGNED,1.065,14912789.967956094,65.07332326788031,41.13831470958198
7395,0 TBA - TO BE ASSIGNED,1.053,15951105.925299082,21.84910781245524,357.5480278463172
7396,0 TBA - TO BE ASSIGNED,1.079,11538651.560724633,65.17032330256403,191.65966853060524
7397,0 TBA - TO BE ASSIGNED,1.065,14918448.310647355,23.75010849218472,285.0043019072894
7398,0 TBA - TO BE ASSIGNED,1.008,12448092.031210056,45.89941641198072,260.8854932832707
7399,0 TBA - TO BE ASSIGNED,1.048,25148098.42154772,18.98150678710424,319.4181142124312
7400,0 TBA - TO BE ASSIGNED,1.057,9387621.13032182,51.423418387165185,32.246811530300185
7401,0 TBA - TO BE ASSIGNED,1.016,11828830.34158294,64.07582291121005,135.4845484444024
7402,0 TBA - TO BE ASSIGNED,1.091,8917150.238556935,63.05962254785336,126.04414506885362
7403,0 TBA - TO BE ASSIGNED,1.016,11838303.523756385,26.12990934311593,163.3711584156513
7404,0 TBA - TO BE ASSIGNED,1.126,9916502.864368843,85.88423070911243,194.3805695035016
7405,0 TBA - TO BE ASSIGNED,1.06,23264571.92857489,20.927407482888352,152.26755444540183
7406,0 TBA - TO BE ASSIGNED,1.053,15958483.862427188,64.25632297575038,252.4341902613887
7407,0 TBA - TO BE ASSIGNED,1.046,22676786.47474773,21.505307689524678,88.64923169777735
7408,0 TBA - TO BE ASSIGNED,1.031,19683132.284208726,48.84781746622293,205.6621735373975
7409,0 TBA - TO BE ASSIGNED,1.086,24622202.15138651,20.571307355559753,74.99602681588226
7410,0 TBA - TO BE ASSIGNED,1.075,8422450.630898364,62.90622249300301,275.36739846147924
7411,0 TBA - TO BE ASSIGNED,1.109,9877330.59917728,85.04333040843673,156.75725605075766
7412,0 TBA - TO BE ASSIGNED,1.069,23757998.54204207,18.90850676100205,207.81227430619617
7413,0 TBA - TO BE ASSIGNED,1.109,9887598.23331002,85.28493049482422,209.3270748478344
7414,0 TBA - TO BE ASSIGNED,1.123,8225969.517953825,102.77523674872877,96.5728345309728
7415,0 TBA - TO BE ASSIGNED,1.093,8301286.453154551,65.73502350448051,154.29665517093528
7416,0 TBA - TO BE ASSIGNED,1.105,8080984.231659248,82.42352947169012,347.7252243340358
7417,0 TBA - TO BE ASSIGNED,1.093,8291360.933856468,63.40092266989,51.15621829162404
7418,0 TBA - TO BE ASSIGNED,1.066,8221578.839436227,65.76312351452808,305.51410924085894
7419,0 TBA - TO BE ASSIGNED,1.112,8470917.434444264,63.41732267575405,295.2361055658145
7420,0 TBA - TO BE ASSIGNED,1.104,8136676.7094544275,83.177329741222,306.3582095426788
7421,0 TBA - TO BE ASSIGNED,1.066,8210561.182687802,101.25533620526699,101.10443615131058
7422,0 TBA - TO BE ASSIGNED,1.101,8323546.966919962,102.4470366313762,197.7682707148217
7423,0 TBA - TO BE ASSIGNED,1.104,8142749.350865664,83.08772970918425,110.83403963026691
7424,0 TBA - TO BE ASSIGNED,1.058,8510372.060697135,102.41093661846816,186.31776662053318
7425,0 MIDAS 5 (STRONGBACK),2.03,9475017.510566624,86.65423098443684,239.50418563808398
7426,0 OPS 6577 (VELA 5),2.14,118341084.15863375,20.96540749647579,4.336501550577011
7427,0 OV1-2,2.52,7722410.252233173,144.22495156965627,198.47207096647537
7428,0 OPS 9381 (GGTS),2.57,40129358.77990561,5.0878018192149685,56.95672036567499
7429,0 OPS 9314 (IDSCS 4),2.44,40231496.79057658,4.924601760860496,58.11772078080699
7430,0 OPS 9315 (IDSCS 5),2.38,40278246.68859004,4.88130174537797,58.70152098955297
7431,0 OPS 9316 (IDSCS 6),2.11,40338589.61996171,4.748501697893447,59.28332119758378
7432,0 OPS 9317 (IDSCS 7),2.54,40410934.12123505,4.65240166353153,60.16352151231175
7433,0 OV1-9,2.2800000000000002,8884444.129316814,99.11943544154569,340.6054217882504
7434,0 OPS 9324 (IDSCS 11),2.57,40102328.27492935,4.64070165934803,57.653820614932975
7435,0 OPS 9328 (IDSCS 15),2.11,40320401.87734503,4.278301529766774,59.85612140239654
7436,0 OPS 6638 (VELA 7),2.5,117710850.03972292,28.8200103049993,40.20111437447285
7437,0 OPS 6679 (VELA 8),2.14,118319613.3421928,25.829209235596384,27.7494099221911
7438,0 OPS 9331 (IDSCS 16),2.04,39651166.93505118,2.121300758500868,262.6438939120116
7439,0 OPS 9332 (IDSCS 17),2.04,39665386.85079376,2.1098007543888797,263.3761941738558
7440,0 DELTA 1 R/B(2) *,2.59,19942174.93431105,28.196810082165307,144.21395156572305
7441,0 OPS 9344 (IDSCS 23),2.44,40217691.76973701,3.251901162762915,61.961622155247895
7442,0 OPS 9346 (IDSCS 25),2.38,40305909.113117546,3.094701106553828,62.553822366997395
7443,0 OPS 9347 (IDSCS 26),2.11,40369217.6918589,2.950301054921562,62.693022416770326
7444,0 OPS 9348 (IDSCS 27),2.54,40436610.81656766,2.8589010222401976,63.31422263888918
7445,0 OPS 6909 (VELA 9),2.5,117697611.69404843,33.5459119948118,132.55304739620303
7446,0 INTELSAT 3-F8,2.56,41615247.625555344,0.7438002659562275,70.28162513018175
7447,0 COSMOS 382,2.12,10205767.265847387,55.87911998036385,320.79731470558363
7448,0 COSMOS 539,2.52,7738187.458266932,74.01542646525486,108.02483862579763
