,Norad_ID,Name,Label,dbscan_labels,Semi-major axis(m),Inclination,Raan
260,,0 COSMOS 444,0.585,-1.0,7792458.718004279,74.0254264688305,224.01948010131017
2493,27058.0,0 GONETS D1 7,0.585,-1.0,7792718.796079203,82.53702951227365,13.312504760072976
2820,31573.0,0 GLOBALSTAR M069,0.585,5.0,7791739.864157299,51.997118592299756,330.66891823531404
3193,38044.0,0 GLOBALSTAR M090,0.585,9.0,7791743.102829913,51.98841858918896,150.4151537830499
2819,31571.0,0 GLOBALSTAR M065,0.585,10.0,7791721.399260962,51.99341859097677,15.355905490719595
3192,38043.0,0 GLOBALSTAR M092,0.585,3.0,7791725.1564284675,52.00601859548208,244.2970873518533
3129,37741.0,0 GLOBALSTAR M091,0.585,8.0,7791745.473194721,52.00051859351547,61.60742202859865
3130,37742.0,0 GLOBALSTAR M085,0.585,10.0,7791748.75714061,51.98891858936772,13.80650493670967
3131,37743.0,0 GLOBALSTAR M081,0.585,10.0,7791731.427986499,51.99821859269307,15.85970567086042
3132,37744.0,0 GLOBALSTAR M089,0.585,5.0,7791732.185183338,51.99511859158464,330.4196181461733
2821,31574.0,0 GLOBALSTAR M072,0.585,4.0,7791723.893064957,52.008918596519,67.43602411269718
3191,38042.0,0 GLOBALSTAR M082,0.585,-1.0,7791748.654260048,52.0071185958754,154.39055520451055
3190,38041.0,0 GLOBALSTAR M080,0.585,-1.0,7791732.55143622,52.00391859473119,198.67017103730882
3194,38045.0,0 GLOBALSTAR M086,0.585,9.0,7791745.839449166,51.98911858943924,150.75845390580173
3189,38040.0,0 GLOBALSTAR M084,0.585,1.0,7791752.666604512,51.99891859294336,195.9363700597999
1680,21300.0,0 COSMOS 2144,0.585,-1.0,7791489.854550597,82.57902952729134,134.54064810689758
2344,25962.0,0 GLOBALSTAR M034,0.586,-1.0,8152576.086763512,51.98571858822354,173.17166191995892
6895,47548.0,0 TBA - TO BE ASSIGNED,0.586,-1.0,8152601.487951643,81.29232906721354,316.84261329152463
6679,47548.0,0 TBA - TO BE ASSIGNED,0.5870000000000001,-1.0,7193198.1752109425,98.89823536245251,93.60523346986535
7026,47548.0,0 TBA - TO BE ASSIGNED,0.5870000000000001,-1.0,7192127.90995314,86.19743082110153,35.31661262795065
6170,47270.0,0 ONEWEB-0124,0.5870000000000001,0.0,7192473.852318588,87.38403124538719,21.044707524830624
6748,47548.0,0 TBA - TO BE ASSIGNED,0.5870000000000001,-1.0,7193438.64453753,98.0435350568424,274.85909827972944
3313,39159.0,0 PROBA V,0.5870000000000001,-1.0,7193375.286691229,98.42823519439736,97.16873474404528
2992,35866.0,0 STERKH 2,0.5870000000000001,1.0,7193356.717714462,98.44443520018987,27.433609809272326
2994,35868.0,0 TATIANA 2,0.5870000000000001,1.0,7193668.621651008,98.45003520219223,27.323909770047546
42,813.0,0 OPS 4467 B,0.5870000000000001,-1.0,7193127.917989596,99.79033568143551,307.97961012243337
6161,47261.0,0 ONEWEB-0111,0.5870000000000001,0.0,7193351.76713091,87.33613122825984,20.893207470659657
1691,21527.0,0 REX,0.5870000000000001,-1.0,7193526.266019591,89.57293202805937,1.6260005813993357
6970,47548.0,0 TBA - TO BE ASSIGNED,0.5870000000000001,-1.0,7192181.019795997,99.46413556479807,19.809307083095856
2220,25398.0,0 WESTPAC,0.5870000000000001,-1.0,7193884.78393334,98.7578353122505,346.60962393513717
1914,23105.0,0 STEP 2,0.588,-1.0,7019866.467993249,81.94702930131079,336.7997204274685
3080,37165.0,0 YAOGAN 11,0.588,-1.0,7019194.319476261,98.29163514555408,161.74935783575376
164,,0 COSMOS 220,0.588,-1.0,7019425.583989142,74.02592646900929,53.577319157322655
3386,39440.0,0 CUBEBUG 2,0.588,-1.0,7019607.047265433,97.66073491996686,18.57790664279134
3618,40894.0,0 GAOFEN 9,0.588,-1.0,7019158.57767416,97.8689349944117,122.8755439358758
3252,38782.0,0 VRSS-1,0.588,-1.0,7019961.908082902,97.73123494517513,99.98263575019509
3219,38340.0,0 HORYU 2,0.588,-1.0,7020199.304882391,98.24933513042913,108.07143864246012
3640,40930.0,0 ASTROSAT,0.588,-1.0,7018941.600848189,5.99730214441958,74.90512678337971
3546,40310.0,0 YAOGAN 24,0.588,-1.0,7019197.381450314,97.9210350130408,166.55795955513676
4115,42954.0,0 VRSS-2,0.588,-1.0,7019661.496143921,97.90483500724828,120.10354294470795
6608,47548.0,0 TBA - TO BE ASSIGNED,0.588,-1.0,7020531.210823159,98.2993351483073,81.59652917598456
3725,41473.0,0 YAOGAN 30,0.588,-1.0,7019101.15591606,97.82763497964432,94.80163389765514
2823,31577.0,0 EUTE 8A (SINOSAT 3),0.589,-1.0,42716511.84738293,5.466101954481496,57.855020686874894
2531,27525.0,0 KALPANA 1 (METSAT 1),0.589,-1.0,42715926.86960493,9.840303518538674,46.16261650609162
1469,19688.0,0 ASTRA 1A,0.589,-1.0,42715675.509067975,13.828004944397302,19.99060714792224
1391,18788.0,0 COSMOS 1909,0.59,-1.0,7789531.087507647,82.60752953748194,77.93372786629853
1964,23442.0,0 COSMOS 2300,0.59,-1.0,7789773.44681685,82.56212952124851,112.7512403157889
2843,32266.0,0 GLOBALSTAR M068,0.59,-1.0,7789859.10142506,51.988718589296205,95.42113411916613
1797,22183.0,0 COSMOS 2212,0.59,-1.0,7788408.748276803,82.5904295313676,133.66864779510158
1124,15470.0,0 COSMOS 1618,0.59,-1.0,7788782.0613224385,82.59982953472868,255.4980913569296
1199,16143.0,0 COSMOS 1695,0.59,-1.0,7789175.180475133,82.59952953462142,70.50252520916769
1481,19787.0,0 COSMOS 1996,0.59,-1.0,7789285.745308123,82.61652954070001,166.44075951323023
1903,23004.0,0 COSMOS 2273,0.59,0.0,7789338.210390945,82.57482952578958,121.81384355624992
2097,24729.0,0 GONETS D1 5,0.59,-1.0,7789034.768916007,82.59712953376327,45.48851626505762
2495,27060.0,0 GONETS D1 9,0.59,-1.0,7788706.233307444,82.5447295150269,8.776803138269182
1848,22651.0,0 COSMOS 2250,0.59,-1.0,7788414.4910891475,82.5844295292222,126.95224539355766
1318,17584.0,0 COSMOS 1829,0.59,1.0,7790153.088976076,82.57022952414479,39.85391425032656
1359,18335.0,0 COSMOS 1876,0.59,-1.0,7789761.536706802,82.57432952561079,129.99784648255508
1638,21028.0,0 COSMOS 2114,0.59,1.0,7789813.302422929,82.57652952639744,40.21081437794121
1900,23001.0,0 COSMOS 2270,0.59,0.0,7789289.38029282,82.57352952532473,120.69834315738709
1206,16274.0,0 MORELOS 2,0.591,-1.0,42363753.00546608,14.659105241568884,11.773604209817474
1675,21227.0,0 SPACENET 4 (ASC 2),0.591,-1.0,42363124.15167731,12.105004328314244,27.31530976697249
2387,11567.0,0 SL-12 R/B(2),0.591,-1.0,42364610.51939429,14.139205055671273,16.706905973788782
2312,25851.0,0 GLOBALSTAR M035,0.5920000000000001,-1.0,8517010.918453554,51.99891859294336,352.59592607562354
2318,25884.0,0 GLOBALSTAR M027,0.5920000000000001,-1.0,8517817.017090335,52.02381860184671,32.85141174648348
4522,43831.0,0 SAUDISAT 5A,0.593,0.0,6919805.943351543,97.5486348798839,121.49774344322388
4605,43932.0,0 RAPIS-1,0.593,-1.0,6919504.6781614525,97.20803475809755,78.3218280050692
3169,37852.0,0 DICE 2,0.593,-1.0,6919997.7138475375,101.72733637403731,267.3385955906681
860,12987.0,0 COSMOS 1328,0.593,-1.0,6919582.194254292,82.5183295055872,20.19940722258164
1353,18214.0,0 COSMOS 1869,0.593,-1.0,6919027.407925663,82.50052949922257,230.38538237752792
4799,43663.0,0 OBJECT B,0.593,0.0,6920101.710559861,97.55123488081357,119.94544288817707
4800,42827.0,0 OBJECT C,0.593,0.0,6920284.571565093,97.55193488106389,119.87344286243244
4719,44348.0,0 OCULUS-ASR,0.593,-1.0,6920175.881381933,28.513010195227103,246.84978826460733
2452,26702.0,0 ODIN,0.593,-1.0,6919506.179833535,97.5443348783464,61.459321975643405
3171,37854.0,0 AUBIESAT-1,0.593,-1.0,6920001.11844905,101.71183636849504,264.82279469110813
2429,26561.0,0 HETE 2,0.593,-1.0,6919051.818986379,1.9496006971071005,78.32262800535523
6096,47134.0,0 STARLINK-1844,0.593,-1.0,6920088.272167337,53.05131896924389,331.4691185214369
2881,32789.0,0 DELFI C3,0.593,-1.0,6918989.814762855,97.39203482388935,82.68972956687371
2188,25237.0,0 EUTE 16B (HB 4),0.594,-1.0,42733184.89054491,6.960402488789628,60.261721547424564
1646,21047.0,0 NATO 4A,0.594,-1.0,42731459.89820983,13.273004745949187,6.571002349554143
1023,14532.0,0 GORIZONT 8,0.594,-1.0,42735866.786240816,13.14940470175426,329.8144179297754
1152,15629.0,0 INTELSAT 510,0.594,-1.0,42731719.027267694,15.240805449563961,355.1775269987112
4513,43816.0,0 SPACEBEE-7,0.595,0.0,6957535.172769921,97.682434927726,116.96124182113407
4489,43792.0,0 ESEO,0.595,0.0,6958376.48409914,97.67773492604543,116.21014155256762
4498,43801.0,0 OBJECT AV,0.595,0.0,6957570.538337463,97.67893492647451,116.66064171365026
2477,26958.0,0 PROBA 1,0.595,-1.0,6958524.4433504185,97.75343495311304,0.9571003422246644
4500,43803.0,0 JY1SAT,0.595,0.0,6958261.22748096,97.6778349260812,116.41124162447376
4477,43780.0,0 MOVE-II,0.595,0.0,6958276.092531508,97.68083492715392,116.72884173803615
4501,43804.0,0 SUOMI100,0.595,0.0,6958331.0811927775,97.6773349259024,116.3903416170007
3449,40014.0,0 BUGSAT 1,0.595,-1.0,6958547.765081112,98.09603507561457,18.120506479241488
4509,43812.0,0 GLOBAL-2,0.595,0.0,6958526.037621305,97.6764349255806,116.75894174879879
6855,47548.0,0 TBA - TO BE ASSIGNED,0.595,-1.0,6957494.118145118,97.26233477751327,234.96348401449242
4455,43758.0,0 MINXSS-2,0.595,0.0,6957696.522909554,97.68143492736841,116.87934179184955
4484,43787.0,0 KAZSCISAT-1,0.595,0.0,6957680.498171518,97.67273492425764,115.85904142702684
4504,43807.0,0 EUCROPIS,0.595,0.0,6958049.347888676,97.68093492718964,116.52744166602272
4505,43808.0,0 POLAR SCOUT YUKON,0.595,0.0,6957768.3159849,97.6817349274757,116.54154167106438
4506,43809.0,0 CENTAURI-1,0.595,0.0,6958242.215963061,97.6785349263315,116.6830417216597
4507,43810.0,0 OBJECT BE,0.595,0.0,6958460.406524261,97.66903492293464,115.30554122911506
4460,43763.0,0 UPPER FREE FLYER,0.595,0.0,6957941.993862184,97.68203492758295,116.57054168143371
4508,43811.0,0 NEXTSAT-1,0.595,0.0,6958423.038432249,97.6782349262242,116.26954157380692
4518,43821.0,0 FLOCK 3S 2,0.595,0.0,6958163.014074308,97.68163492743994,116.80524176535404
4517,43820.0,0 SEAHAWK-1,0.595,0.0,6958067.192043801,97.67433492482971,116.32314159297235
4502,43805.0,0 OBJECT AZ,0.595,0.0,6957786.362995765,97.67813492618843,116.17854154126856
4487,43790.0,0 EAGLET 1,0.595,0.0,6957775.051041247,97.68023492693935,117.27904193476795
224,,0 OPS 0203 (DMSP 5A F2),0.596,-1.0,7154108.13734986,98.93783537661207,274.1591980294703
470,8343.0,0 COSMOS 773,0.596,-1.0,7153196.960359127,74.05752648030831,330.65331822973604
1476,19769.0,0 COSMOS 1992,0.596,-1.0,7153605.8793892125,74.04522647591027,222.94727971792992
1305,17303.0,0 COSMOS 1814,0.596,-1.0,7153091.995699379,74.05432647916409,231.97528294601918
6814,47548.0,0 TBA - TO BE ASSIGNED,0.596,-1.0,7154326.798777319,74.0481264769472,14.159205062822554
2195,25286.0,0 IRIDIUM 63,0.596,-1.0,7153659.032087624,86.39943089332952,25.935709273676967
2163,25077.0,0 IRIDIUM 42,0.596,-1.0,7154443.777449927,86.40133089400888,183.3690655661837
2142,24944.0,0 IRIDIUM 29,0.596,-1.0,7153910.550272566,86.39253089086229,88.35323159193838
3298,39092.0,0 BRITE-U UNIBRITE,0.596,-1.0,7153051.8731396925,98.43883519818752,246.4414881186139
6515,47548.0,0 TBA - TO BE ASSIGNED,0.596,-1.0,7152993.737299961,66.80622388750326,67.77182423276722
158,3047.0,0 COSMOS 192,0.597,-1.0,7085341.600865065,74.01252646421791,123.74014424502579
3002,35934.0,0 UWE-2,0.597,-1.0,7084243.667445201,98.61223526018915,237.01438474782088
3003,35935.0,0 ITUPSAT 1,0.597,-1.0,7085268.944128778,98.61553526136913,240.55558601402697
2807,31128.0,0 LIBERTAD 1,0.597,-1.0,7083373.210251737,98.22173512056035,342.60642250373627
3054,36599.0,0 PRISMA (MANGO),0.597,-1.0,7083856.980784954,98.22953512334936,266.47529528198294
2537,27561.0,0 RUBIN 3/SL-8,0.597,-1.0,7084692.759848865,98.44223519940329,198.1395708475853
7060,47548.0,0 TBA - TO BE ASSIGNED,0.597,-1.0,7083749.735020261,86.36823088217348,45.08301612006535
2413,26463.0,0 CLUSTER II-FM5,0.598,-1.0,72780852.45482387,136.58384883747266,345.00462336124673
2410,26411.0,0 CLUSTER II-FM6,0.598,-1.0,72781460.39818929,132.94804753744089,345.12592340461924
768,12003.0,0 RADUGA 7,0.599,-1.0,42157553.2355796,10.521803762218656,309.8613107952619
3584,40549.0,0 BD-17,0.599,-1.0,42158709.45053839,52.693118841164406,318.44111386309083
2475,11567.0,0 SL-12 R/B(2),0.599,0.0,42158687.87236413,12.38530442853948,26.12000933957605
1915,23108.0,0 GORIZONT 30,0.599,1.0,42156836.17553492,14.76800528050762,3.541101266170472
1376,18443.0,0 COSMOS 1894,0.599,-1.0,42157003.45879728,13.465904814923315,340.4769217423034
1015,14377.0,0 EKRAN 11,0.599,-1.0,42158355.79615144,11.782204212892527,321.49591495537794
1817,22269.0,0 COSMOS 2224,0.599,1.0,42158377.93436217,14.3929051463853,2.789800997532513
2017,23670.0,0 TELSTAR 4 (TELSTAR 402R),0.599,0.0,42158427.53526895,12.047704307825818,26.26910939288886
478,8513.0,0 RADUGA 1,0.599,-1.0,42157828.13069247,7.733202765115218,295.23550556559985
3713,41434.0,0 BEIDOU IGSO-6,0.599,-1.0,42158475.45492761,57.38312051814035,57.95822072377551
2317,25880.0,0 TELKOM 1,0.599,-1.0,42157162.61761256,2.8475010181639657,86.86323105916777
3105,37256.0,0 BEIDOU 7,0.599,-1.0,42157789.46016108,51.07471826248257,295.49350565785136
3065,36828.0,0 BEIDOU 5,0.599,-1.0,42156727.45631445,54.17591937136056,180.75766463244068
1963,23441.0,0 COSMOS 2299,0.6,0.0,7785729.678775603,82.56772952325088,106.45943806606668
1855,22691.0,0 COSMOS 2256,0.6,1.0,7785103.2337668175,82.57652952639744,20.966107496726085
1128,15474.0,0 COSMOS 1622,0.6,-1.0,7785456.532009303,82.60452953640926,248.26258876977403
6673,47548.0,0 TBA - TO BE ASSIGNED,0.6,-1.0,7786532.644567935,102.415936620256,220.35097878958598
295,6117.0,0 COSMOS 504,0.6,-1.0,7786346.8463794775,74.0279264697244,164.11545868178632
1679,21299.0,0 COSMOS 2143,0.6,-1.0,7785195.178619995,82.57352952532473,111.96754003556588
1639,21029.0,0 COSMOS 2115,0.6,1.0,7786781.607523866,82.5695295238945,21.272807606391012
2096,24728.0,0 GONETS D1 4,0.6,-1.0,7785184.464584681,82.6034295360159,40.45571446550868
1198,16142.0,0 COSMOS 1694,0.6,-1.0,7785937.119739307,82.6053295366953,65.21942332012043
1527,20237.0,0 COSMOS 2043,0.6,-1.0,7786786.529711057,82.5766295264332,31.507411265917234
1482,19788.0,0 COSMOS 1997,0.6,-1.0,7786123.197463092,82.62262954288116,162.22695800652642
338,,0 COSMOS 570,0.6,-1.0,7786722.044744997,74.0192264666136,159.42555700484613
1392,18789.0,0 COSMOS 1910,0.6,-1.0,7786396.045298485,82.59892953440688,57.86032068876998
352,6849.0,0 COSMOS 592,0.6,-1.0,7785179.7009779075,74.00072645999866,119.94284288724735
1360,18336.0,0 COSMOS 1877,0.6,0.0,7786316.491822883,82.5624295213558,108.42933877043234
362,,0 COSMOS 617,0.6,2.0,7786725.726042584,74.029326470225,177.68596353411084
382,,0 COSMOS 644,0.6,-1.0,7786057.670547012,74.01842646632754,156.0719558057189
320,,0 COSMOS 534,0.6,2.0,7786130.271100547,74.03512647229888,177.4721634576636
1319,17585.0,0 COSMOS 1830,0.6,-1.0,7786483.459924225,82.56332952167759,16.552305918509358
1844,22647.0,0 COSMOS 2246,0.6,-1.0,7786378.125562151,82.58552952961551,123.43734413675536
7062,47548.0,0 TBA - TO BE ASSIGNED,0.601,-1.0,7488783.7165761525,90.12033222379002,209.30247483903838
593,9786.0,0 DELTA 1 R/B(1),0.601,-1.0,7487561.0332329925,28.66391024918353,261.1014933605046
563,10091.0,0 NTS 2,0.602,-1.0,26570395.15324874,64.36602301497517,342.29312239171145
955,13875.0,0 MOLNIYA 3-20,0.602,-1.0,26570097.97172332,63.31452263899646,67.6695241961884
1399,18881.0,0 COSMOS 1922,0.602,-1.0,26571474.814821824,68.82542460949682,170.49806096397538
3359,39360.0,0 SIRIUS FM-6,0.603,-1.0,42163675.68708891,0.007200002574462002,62.67362240983358
2181,25153.0,0 INMARSAT 3-F5,0.603,-1.0,42163622.14629369,5.32470190392192,68.94762465319117
3617,40892.0,0 TJS-1,0.603,-1.0,42163966.94077932,0.04450001591160544,258.5106924341274
716,11561.0,0 EKRAN 4,0.603,-1.0,42163501.89036277,10.276003674329381,306.88690973172305
3348,39256.0,0 AEHF 3 (USA 246),0.603,-1.0,42163850.606892586,0.7071002528336224,42.41701516679928
4400,43683.0,0 BEIDOU 3G1,0.603,-1.0,42163612.33517163,1.2732004552506977,240.12288585930898
2527,27509.0,0 METEOSAT 8 (MSG 1),0.603,0.0,42163628.59360557,7.148402556011691,53.06381897371345
4298,43286.0,0 IRNSS 1I,0.603,-1.0,42163221.01621401,28.824510306608328,105.420237694486
271,5587.0,0 OPS 9431 (DSCS 2-1),0.603,-1.0,42163334.82294014,6.5385023379333065,290.9013040158453
3665,41034.0,0 LAOSAT 1,0.603,-1.0,42163981.23728824,0.04330001548252843,268.53929601999533
3277,39034.0,0 SKYNET 5D,0.603,-1.0,42163870.50974161,0.07430002656701762,356.0598273141902
4293,43272.0,0 HYLAS 4,0.603,-1.0,42163527.67944123,0.06540002338469653,120.80654319607555
4384,43651.0,0 AEHF 4 (USA 288),0.603,-1.0,42163448.91074921,3.3908012124285776,311.77691148021177
1867,22787.0,0 UFO 2 (USA 95),0.603,-1.0,42163363.97552557,11.346504057101825,13.9051049719655
4593,43917.0,0 TJS-3 AKM,0.603,-1.0,42163440.501302056,0.5993002142882053,278.80679969128545
2007,23628.0,0 USA 113,0.603,-1.0,42163605.887865946,11.650204165694056,28.357310139554357
1918,23132.0,0 UFO 3 (USA 104),0.603,-1.0,42163140.00647536,11.58660414295298,17.00920608188043
3593,40663.0,0 DIRECTV 15,0.603,1.0,42163656.90574347,0.01890000675796276,101.88943643199845
2623,28158.0,0 USA 176,0.603,-1.0,42163233.91053356,9.465103384380596,37.93821356534088
3554,40345.0,0 YAMAL 401,0.603,-1.0,42163796.224579796,0.012300004398039256,152.78165462922556
2828,31800.0,0 CHINASAT 6B,0.603,-1.0,42163779.12502284,0.0365000130510921,249.2603891265516
2496,27168.0,0 USA 164,0.603,-1.0,42163949.0000794,9.006103220258645,30.968611073261666
3428,39635.0,0 IRNSS 1B,0.603,-1.0,42163287.45009631,28.916010339325446,273.2613977084491
2462,26853.0,0 ASTRA 2C,0.603,-1.0,42163989.92732899,3.390501212321308,83.61202989665512
2744,29155.0,0 GOES 13,0.603,1.0,42163929.93810663,0.4297001536453226,102.61633669191185
498,8747.0,0 LES 9,0.603,-1.0,42163837.15145865,18.52630662434103,62.486122342790296
3201,38091.0,0 BEIDOU 11,0.603,-1.0,42163850.88721423,1.989400711338154,71.61822560810205
2434,26575.0,0 USA 153,0.603,-1.0,42163952.36395919,8.28570296266942,48.56341736453168
3817,41882.0,0 FENGYUN 4A,0.603,-1.0,42163702.03707147,0.10200003647154504,90.70743243371594
2850,32293.0,0 STAR ONE C1,0.603,-1.0,42163603.925642975,0.015100005399218925,99.76423567210308
3226,38552.0,0 METEOSAT 10 (MSG 3),0.603,-1.0,42163984.0405267,1.225300438123374,358.75522827796857
2395,26369.0,0 EUTE 36A (EUTE W4),0.603,-1.0,42163631.95742144,3.940701409053114,79.48642842148841
4675,44204.0,0 BEIDOU 3 IGSO-1,0.603,-1.0,42163216.2509245,55.839119966061276,58.28562084084203
1458,19548.0,0 TDRS 3,0.603,-1.0,42163801.83099569,14.041005020558472,355.33172705384766
2347,25967.0,0 UFO 10 (USA 146),0.603,-1.0,42163566.64344979,8.13440290856996,34.95461249851243
3046,36581.0,0 ASTRA 3B,0.603,-1.0,42163880.88165816,0.032800011728104685,38.27691368644785
5877,46610.0,0 GAOFEN 13,0.603,-1.0,42163449.75169417,1.7078006106480843,280.5412003114447
2538,27566.0,0 TDRS 10,0.603,0.0,42163926.85455424,7.323002618442397,52.49871877165394
4104,42917.0,0 QZS-3,0.603,-1.0,42163288.851657815,0.054900019630272766,187.1083669032234
2895,33056.0,0 TURKSAT 3A,0.603,-1.0,42163811.08158598,0.02320000829548868,82.54362951463358
1961,23435.0,0 USA 107,0.603,-1.0,42163573.65137455,14.57770521246316,9.825803513353993
6897,47548.0,0 TBA - TO BE ASSIGNED,0.604,-1.0,7618596.411072138,99.35663552635992,131.9733471889231
626,9786.0,0 DELTA 1 R/B(1),0.604,-1.0,7619019.964173078,28.228410093464337,48.80271745009678
6780,47548.0,0 TBA - TO BE ASSIGNED,0.604,-1.0,7616529.43100929,99.71383565408183,69.42072482235477
7053,47548.0,0 TBA - TO BE ASSIGNED,0.605,-1.0,7634457.232196093,72.68622598998057,1.2218004368718993
6966,47548.0,0 TBA - TO BE ASSIGNED,0.605,-1.0,7634114.629617328,90.2832322820372,344.8008232883751
2255,25516.0,0 AMC-5 (GE-5),0.606,-1.0,42429808.57279754,7.744902769298718,53.525019138622035
1356,18316.0,0 KIKU 5 (ETS 5),0.606,-1.0,42430156.55683135,14.70990525973314,350.3109252585894
4635,44065.0,0 S5,0.606,-1.0,42429580.19435535,1.6010005724602314,92.57733310232516
1582,20607.0,0 MACSAT 1 (M 1),0.607,-1.0,7034049.467359763,89.73243208509086,310.39201098502116
1988,23545.0,0 ORBCOMM FM 1,0.607,-1.0,7033545.497292744,69.97112501915811,347.82032436804013
2949,33496.0,0 SOHLA-1 (MAIDO-1),0.607,-1.0,7033119.116145135,98.36903517322956,251.8321900461351
6849,47548.0,0 TBA - TO BE ASSIGNED,0.607,-1.0,7033934.958148978,74.05032647773383,306.8883097322236
6830,47548.0,0 TBA - TO BE ASSIGNED,0.607,-1.0,7034804.230736787,97.78823496555628,87.22203118746178
2947,33494.0,0 SPRITE-SAT (RISING),0.607,-1.0,7033851.453104215,98.37853517662641,248.76318894877065
2980,35681.0,0 DEIMOS 1,0.607,-1.0,7033235.267789704,97.77813496194487,272.8233975518361
1549,20437.0,0 OSCAR 14 (UOSAT 3),0.608,-1.0,7161968.662809121,98.84263534257194,19.9051071173505
400,7433.0,0 COSMOS 676,0.608,-1.0,7161172.331661059,74.04702647655388,64.97162323151603
6678,47548.0,0 TBA - TO BE ASSIGNED,0.608,-1.0,7160947.115507787,82.23742940514742,165.56745920096947
2662,28455.0,0 RITE TARGET 2,0.608,0.0,7161203.7003760375,98.50963522350307,355.8738272476831
2352,25982.0,0 ORBCOMM FM 32,0.608,-1.0,7162658.182248511,45.01941609732426,2.8777010289624037
2661,28454.0,0 RITE TARGET 1,0.608,0.0,7161463.627705914,98.50713522260915,355.66272717220136
4821,44547.0,0 YUNHAI 1-02,0.608,-1.0,7160737.8071573125,98.54433523591057,71.7059256394604
808,12442.0,0 COSMOS 1269,0.608,-1.0,7162382.627269639,74.05602647977196,324.08601588150486
3803,41857.0,0 YUNHAI 1,0.608,-1.0,7160802.581286128,98.57023524517143,45.52851627936018
1850,22675.0,0 COSMOS 2251,0.608,-1.0,7161297.895230153,74.04022647412246,299.1259069566676
1016,14401.0,0 COSMOS 1503,0.608,-1.0,7162401.307052023,74.04302647512363,73.32252621749865
206,4331.0,0 OPS 0054 (DMSP 5A F1),0.608,-1.0,7160558.533067833,98.8264353367794,139.6446499319051
6941,47548.0,0 TBA - TO BE ASSIGNED,0.608,-1.0,7160648.865068917,86.39263089089806,96.44203448420342
5915,46707.0,0 STARLINK-1808,0.609,0.0,6800695.584411476,53.052818969780255,257.4730920631188
5902,46694.0,0 STARLINK-1793,0.609,0.0,6801241.23892544,53.05011896881482,257.56949209758795
5916,46708.0,0 STARLINK-1809,0.609,0.0,6800657.112002069,53.05301896985176,257.5212920803534
4079,42876.0,0 FLOCK 2K 36,0.609,1.0,6800774.349697838,96.85993463362944,265.3912948943834
5910,46702.0,0 STARLINK-1802,0.609,0.0,6800936.4622953525,53.052518969672974,257.5544920922245
5887,46679.0,0 STARLINK-1773,0.609,0.0,6801053.79697737,53.05211896952995,258.37739238646407
4091,42888.0,0 FLOCK 2K 17,0.609,1.0,6800947.083075529,96.85923463337916,265.4118949017493
5927,46719.0,0 STARLINK-1822,0.609,0.0,6800925.715607697,53.0504189689221,257.5272920824987
4060,42857.0,0 FLOCK 2K 24,0.609,1.0,6800871.004524672,96.86013463370098,265.15859481117815
4086,42883.0,0 FLOCK 2K 26,0.609,1.0,6800911.20808606,96.8633346348452,265.2889948578046
5168,45203.0,0 STARLINK-1204,0.61,-1.0,6924171.155687528,53.00131895136568,57.139020430858935
4863,44742.0,0 STARLINK-1037,0.61,-1.0,6923074.317476306,52.99681894975665,236.32678450195962
5167,45202.0,0 STARLINK-1203,0.61,-1.0,6924451.359397868,52.983018944822255,80.13892865479903
4890,44770.0,0 STARLINK-1065,0.61,-1.0,6923139.227604054,53.003318952080825,257.5750920995904
3383,39434.0,0 DOVE 4,0.61,-1.0,6923435.197994644,97.52573487169569,116.74934174536621
6727,47548.0,0 TBA - TO BE ASSIGNED,0.61,-1.0,6923849.1796157425,98.97203538884074,283.1887012580959
3172,37855.0,0 M-CUBED/EXP-1 PRIME,0.61,-1.0,6922952.0837948425,101.72583637350095,260.8071932552735
6619,47548.0,0 TBA - TO BE ASSIGNED,0.61,-1.0,6922758.592868965,99.04573541519322,250.45918955519943
1825,13970.0,0 IUS R/B(2),0.611,0.0,42205176.58098104,13.04380466399548,356.9763276418977
2015,11567.0,0 SL-12 R/B(2),0.611,-1.0,42203954.79791097,14.653505239566519,8.294402965780227
2324,11567.0,0 SL-12 R/B(2),0.611,-1.0,42204881.24306896,14.178405069687786,14.216105083167957
1662,11567.0,0 SL-12 R/B(2),0.611,0.0,42204101.19365741,14.43140516015152,357.1560277061518
847,12855.0,0 SBS 2,0.611,-1.0,42204580.57133951,13.276404747164907,336.671820381736
3529,40258.0,0 LUCH (OLYMP),0.611,-1.0,42204105.12753376,0.019100006829475588,136.9771489781027
6886,47548.0,0 TBA - TO BE ASSIGNED,0.612,-1.0,7863975.426705384,73.63852633048892,119.68134279374434
3235,38734.0,0 GONETS M 03,0.612,-1.0,7864385.38522194,82.4736294896041,206.93067399096765
1219,16451.0,0 COSMOS 1718,0.612,-1.0,7863368.6562878825,73.98942645595821,161.88935788581267
6561,47548.0,0 TBA - TO BE ASSIGNED,0.612,-1.0,7864175.9182230625,102.26133656497656,94.57413381630928
1253,16761.0,0 COSMOS 1751,0.612,0.0,7864218.509628979,74.0169264657912,196.99577043860344
1037,14618.0,0 COSMOS 1529,0.612,0.0,7864324.921173365,74.00692646221556,198.4714709662608
2522,27465.0,0 COSMOS 2391,0.612,-1.0,7864055.184639838,82.48592949400214,122.46534378920299
300,,0 COSMOS 509,0.612,-1.0,7863781.091798438,74.02562646890199,270.12899658841513
